#Grid_ID FIELDID fov_sizex fov_sizey RA_center DEC_center RA_high1 DEC_high1 RA_high2 DEC_high2 RA_low1 DEC_low1 RA_low2 DEC_low2
G0015 01101008    1.70    1.70   11.05   -0.85   10.20    0.00   11.05    0.00   10.20   -1.70   11.90   -1.70 
G0015 01271008    1.70    1.70   12.75   -0.85   11.90    0.00   12.75    0.00   11.90   -1.70   13.60   -1.70 
G0015 01441008    1.70    1.70   14.45   -0.85   13.60    0.00   14.45    0.00   13.60   -1.70   15.30   -1.70 
G0015 01611008    1.70    1.70   16.15   -0.85   15.30    0.00   16.15    0.00   15.30   -1.70   17.00   -1.70 
G0015 01781008    1.70    1.70   17.85   -0.85   17.00    0.00   17.85    0.00   17.00   -1.70   18.70   -1.70 
G0015 01951008    1.70    1.70   19.55   -0.85   18.70    0.00   19.55    0.00   18.70   -1.70   20.40   -1.70 
G0015 02121008    1.70    1.70   21.25   -0.85   20.40    0.00   21.25    0.00   20.40   -1.70   22.10   -1.70 
G0015 02291008    1.70    1.70   22.95   -0.85   22.10    0.00   22.95    0.00   22.10   -1.70   23.80   -1.70 
G0015 02461008    1.70    1.70   24.65   -0.85   23.80    0.00   24.65    0.00   23.80   -1.70   25.50   -1.70 
G0015 02631008    1.70    1.70   26.35   -0.85   25.50    0.00   26.35    0.00   25.50   -1.70   27.20   -1.70 
G0015 02801008    1.70    1.70   28.05   -0.85   27.20    0.00   28.05    0.00   27.20   -1.70   28.90   -1.70 
G0015 02971008    1.70    1.70   29.75   -0.85   28.90    0.00   29.75    0.00   28.90   -1.70   30.60   -1.70 
G0015 03141008    1.70    1.70   31.45   -0.85   30.60    0.00   31.45    0.00   30.60   -1.70   32.30   -1.70 
G0015 03311008    1.70    1.70   33.15   -0.85   32.30    0.00   33.15    0.00   32.30   -1.70   34.00   -1.70 
G0015 03481008    1.70    1.70   34.85   -0.85   34.00    0.00   34.85    0.00   34.00   -1.70   35.70   -1.70 
G0015 03651008    1.70    1.70   36.55   -0.85   35.70    0.00   36.55    0.00   35.70   -1.70   37.40   -1.70 
G0015 03821008    1.70    1.70   38.25   -0.85   37.40    0.00   38.25    0.00   37.40   -1.70   39.10   -1.70 
